customer_id,song_id,score
F13200,7316,4
M38987,912,3
M11747,110,4
H21532,2392,3
H12282,5706,1
O51709,12,3
M29737,650,4
F17900,608,4
K32595,2458,5
H29712,6155,5
K25705,229,5
N4008,1675,4
O13229,586,3
F4390,829,4
N28038,4718,3
M29187,8050,4
L11276,9330,4
I36223,9678,3
M3617,292,5
I13693,4549,4
M50637,345,4
N18888,587,4
L19306,453,5
F24900,17,4
G50531,2033,4
J15704,6558,5
M31667,1088,3
O35929,4120,5
H9772,296,3
G49401,1489,4
N37198,237,4
N46948,6231,3
M15147,2173,4
G49491,2666,3
J51904,168,4
M40887,292,4
G35491,4108,3
L3956,615,5
K39705,1747,5
K46915,3004,3
I2033,255,5
K27125,47,4
I30253,676,5
G19881,54,5
K25685,2728,4
F49580,6856,3
J5254,4745,3
M39567,341,5
N3798,629,4
J27174,450,4
F45690,73,3
O31159,4776,5
M19737,4031,3
N35968,1428,4
L23596,6123,4
N30218,270,3
L17346,725,4
L23226,225,5
J12884,261,5
G48001,928,5
J38454,7299,5
N41338,153,3
L34846,94,5
L32606,66,3
N42008,11,4
O29939,4,2
M30217,560,4
I38333,69,3
N29338,1106,5
K36235,6499,4
H32862,254,4
J24474,32,5
M39667,63,5
I41533,2286,5
I30383,601,5
I44263,321,2
N17838,196,5
J44424,493,5
N28458,184,3
G40981,1658,5
M38047,4165,4
L53196,22,4
I30663,3765,5
I29643,71,4
L38886,1775,3
F47330,67,5
I13033,4867,4
F37120,7,4
G16591,883,4
H30562,102,5
J35504,6334,5
N41738,325,4
F41070,9343,4
I22123,127,3
N9598,318,3
I27103,144,5
J7024,3536,4
K32065,598,5
H33122,334,5
K22465,1249,5
M48697,210,4
J21094,2221,5
F32710,1139,3
J40164,801,3
F1080,8882,4
M7617,50,3
J49644,1382,4
F28430,54,3
F27990,347,4
H40792,2239,5
L21656,875,4
I31673,7332,3
F38170,6,5
N26618,31,4
O36809,889,5
J3884,243,4
F16070,566,3
G44131,1022,5
M44967,5296,4
O19079,492,2
N37468,4992,3
K3465,21,5
H53302,2641,5
J34304,3633,3
J51694,8869,5
L41526,1244,5
J20974,894,4
O10819,227,3
K51905,1165,5
K2535,82,5
N18268,3929,5
L23706,3292,5
F8760,3512,4
L39466,367,4
I39233,2737,4
H40042,1131,5
O50649,11,5
L43176,1827,4
L47616,1428,3
J39584,4103,5
I16863,849,1
I25603,2,2
H47302,2606,4
G53281,57,3
N22318,13,3
K38335,242,3
H25442,513,4
K3305,1922,3
F27460,4488,5
G8911,361,2
O49759,218,5
K10685,32,4
O18359,8430,4
I40993,8830,5
J10474,199,3
I26453,3305,4
N8578,69,2
G39961,134,4
G15661,5506,4
J26094,1545,4
N36128,1218,5
H40742,317,4
O1449,48,3
J46884,3364,3
M51277,3774,5
L45096,1775,4
K45045,587,5
H21722,246,5
L19226,407,3
F35540,6771,3
N17238,5847,5
N32218,93,3
G20241,498,5
M33607,8740,5
L8946,1488,3
G44051,9146,4
H4962,5586,4
I23823,354,4
K22545,95,5
H14502,49,4
J10114,137,5
O33619,6774,5
I39433,73,2
K17125,664,3
G1201,8708,4
F23530,1143,3
F14860,3410,5
G16491,1878,3
I21583,1525,4
O8519,95,4
O39279,308,4
G50901,34,4
H9952,2496,4
L4946,3160,5
L42646,51,5
K29355,1594,5
O44599,6560,3
L36796,23,4
J7554,180,4
K36455,1326,5
L10346,58,4
O25949,7122,5
L12556,2453,3
H8622,447,4
L11406,797,4
K9995,1064,5
L40386,1463,4
G39551,8980,4
F18860,5903,5
L48836,3484,4
M48567,5854,3
L23996,3243,4
F26670,24,3
G46561,862,5
I35653,579,4
I40433,4362,4
N33538,7140,5
N26868,2350,5
I8083,52,2
K8475,142,4
H47502,3060,1
O30469,9751,5
I45793,7634,4
H47822,2858,5
K38345,55,2
M29707,268,5
F41400,13,4
F6070,1210,5
K37795,109,1
G40121,5200,2
N34908,5993,3
N25468,910,5
J31304,5886,5
J11294,2878,4
L14246,1662,4
M17837,1358,4
G25991,3235,5
F28110,3608,2
I52563,476,3
I49573,1292,5
N17968,3944,4
L6946,430,2
M27687,1695,5
L18026,2099,5
K23745,1926,3
M26737,847,3
N53288,163,5
I42463,3495,4
F25950,324,4
N17228,718,4
F48440,538,4
I27513,98,3
G41211,9824,4
O39989,42,3
M46837,927,3
G1961,3456,2
O8079,26,5
K35675,1207,3
G45671,107,4
H6062,6117,5
J35484,139,5
N1568,3656,4
O159,79,3
G26551,4684,5
F26040,1887,4
I52553,1006,5
N48398,882,4
K22495,967,3
H24852,654,4
J20334,10,4
L39716,5959,4
H32,111,4
G50831,2392,3
J49654,962,5
M27227,53,1
M8497,213,4
K4955,3357,5
G35591,2880,5
I9973,58,5
I52143,183,4
H30512,2299,4
N14768,3527,4
G51271,6322,4
O32409,281,5
L15406,3929,5
G761,7548,2
H20322,9641,4
K19235,8314,4
N24458,4072,4
I52883,4503,4
K21145,58,5
N52958,129,4
I43943,2321,4
N5438,4972,4
O27719,146,5
N43048,6854,4
J36544,5530,3
M19097,1297,4
M24537,2355,2
H25442,7996,5
O27759,2247,4
L4396,135,5
H43182,1764,4
L13216,4383,5
J8884,300,5
F35910,2761,4
O12199,2830,4
F360,367,2
H35002,25,5
J43744,5392,1
K15155,672,4
H24642,204,5
O22269,3955,4
L13186,8944,5
I41183,183,3
O52579,28,5
O3339,1136,3
N25638,1210,3
M17597,8074,3
N46788,573,3
H9102,155,4
L13186,1885,5
G45191,1050,5
O37659,1961,5
G121,1405,4
H4242,641,5
F26870,255,3
J36454,410,4
G16141,766,4
F42730,2,3
L35796,2952,3
J20524,134,3
O25459,398,5
L21116,2014,4
I39483,241,4
J32214,670,4
G1771,28,3
I19533,6706,4
G31801,563,5
J33464,1182,5
G16141,4300,3
J40194,8697,3
G44731,93,3
K50865,1329,4
I17613,3,3
M11157,1391,4
O25869,30,5
F52130,56,2
J21624,431,5
K13405,1414,3
O15889,129,4
G44771,725,5
K25065,1381,4
O35999,2269,1
K12905,773,5
G20951,478,3
J33984,7575,4
L14046,12,2
F60,3306,3
H6292,150,3
G53071,4662,4
L27156,662,3
O24769,1937,3
J44684,1505,4
L25886,292,4
O1899,1434,2
H29332,633,4
H26112,53,3
G9551,228,5
J13454,251,5
K11325,4055,4
K23125,1108,3
J31524,1741,3
J44624,1324,5
F20330,1020,4
M51027,5832,4
N32218,2687,5
L1946,657,2
O8659,8832,2
H32002,947,3
O35769,2394,2
L24026,839,5
K15745,539,4
M3097,5388,4
M38507,904,4
H6512,3138,3
N6478,248,4
L10806,5136,3
L35036,3337,3
N9048,872,4
I19893,5364,5
K13415,1744,4
I45393,33,5
G46461,33,5
F27520,4137,3
J12304,1582,5
H3122,2873,3
F52220,2093,5
K24885,57,5
M33067,594,3
H28552,1395,5
K21485,8227,3
N1488,43,3
I51993,8915,4
J604,208,5
K43725,931,4
J3774,20,4
F43220,51,3
J20594,2397,5
O41589,3524,3
F28760,6934,4
O8949,2133,5
G37191,5937,4
G12061,63,3
N52718,1347,4
K9995,7997,5
N25518,3254,3
L11636,939,4
G3231,1698,1
I49613,107,5
G15131,470,4
G16841,8491,5
G42681,7034,3
M52607,91,3
F34730,7955,4
N49038,7343,5
G32791,9609,5
M7067,2069,4
N33308,1224,3
G21461,129,4
G3721,1018,3
F31180,477,5
J10054,918,3
I39163,6228,4
L32936,1937,4
I4423,2875,5
L2666,4253,4
O41779,4662,5
I1443,58,3
G47221,557,2
K25425,111,4
F29930,581,3
M44447,4560,5
I27073,1221,3
N36888,5169,5
H9402,92,4
F29520,26,1
O21219,123,2
M17307,1160,2
H39992,2144,5
M13427,882,4
F27100,2,4
L6116,6871,3
N17228,148,5
K27665,88,5
J21434,87,5
K1605,67,4
M28687,132,1
H43472,2330,5
M19737,26,4
K12775,2832,4
K42355,936,3
H44072,912,5
N28978,868,5
F6280,30,3
L42276,56,2
I14523,4003,3
M15737,35,3
K1865,1517,5
H29262,7539,3
J38234,1048,4
L30076,34,5
I32333,598,5
M6327,3341,5
L51956,4418,4
M21187,8433,3
G37641,3265,5
K6775,251,5
J42764,2664,4
I5563,1110,3
O14069,423,4
O36499,205,5
G27241,3622,5
L33156,8677,2
M9427,121,5
I23683,1513,1
I21083,493,4
L4766,617,3
K20795,20,2
H16752,715,3
O48249,9536,5
F44110,736,4
F7410,1928,2
O3879,359,4
I15953,884,5
M24497,179,4
J34804,7142,3
N41968,2900,3
K28495,9855,3
M20797,4783,4
M31267,7168,4
N23918,54,5
F7330,3374,4
O19319,3501,4
L40576,2621,2
H52472,1033,5
L17686,4959,4
J46454,58,4
N10598,38,2
H29442,4,5
I40433,962,4
L51706,1782,2
H53212,1293,5
L40776,45,5
K3475,6021,4
O29769,4209,4
K30665,4975,3
N40868,321,4
K39505,149,5
J38904,22,4
N33718,113,3
M45847,4124,4
L27526,5220,5
G34671,35,4
O10629,606,5
I31353,2718,5
I32973,164,4
G17871,240,1
J24224,18,5
O34099,34,2
F48850,736,5
M52667,1276,5
K30315,1137,4
K48315,1345,2
K11545,3581,5
G12261,4421,4
K28115,276,5
G46181,149,3
G11261,330,5
F49300,1150,3
H17672,1361,5
J25934,4335,5
G3551,8713,4
I18573,298,3
H21352,10,5
L39796,292,5
M10227,5551,4
G35911,685,1
I18283,2130,5
F44210,7218,3
M43437,5300,4
H50152,95,5
N26048,5004,5
N17488,4,5
I22703,7531,5
N41468,731,4
H16062,198,4
O49999,6208,3
H27502,977,4
F17480,287,4
H49212,1263,4
I16403,75,3
N1878,867,5
M32017,5304,3
M28127,129,5
J34984,387,4
O19179,3566,2
L22706,546,5
K53195,1556,5
M917,657,3
M5117,40,3
J20664,237,3
H39152,1974,3
L10336,3829,4
H9112,993,4
J26704,432,4
F51310,1759,2
L26756,899,1
H51702,1416,5
G4111,1195,4
J47194,352,3
G5161,5,2
I46113,781,4
J5974,740,5
I23063,243,5
L21396,2253,4
I46353,9380,4
N40048,120,3
H17232,780,4
I4133,188,2
N15998,2470,4
O20359,286,3
K5795,126,5
M6677,1300,4
O48119,8675,5
K15815,4683,3
L21066,3726,5
G45511,7,4
H27682,7654,4
O31509,1086,2
H10202,6029,5
G35661,8454,4
G39141,3995,4
K3715,1228,4
L17776,86,3
N31818,3379,4
I33393,2685,4
I43613,4023,3
L29066,1896,5
H35662,3090,4
I15803,909,5
N21258,646,4
J4874,16,4
N25758,2510,3
J25994,25,5
H44602,40,2
J25014,6162,4
K28465,1317,4
M49407,3,4
J41284,4169,2
J48784,5085,5
F46310,749,4
I36053,144,5
G42871,51,5
H7792,57,4
N23278,1526,5
O50949,2666,4
O52619,423,4
I28023,3784,4
G49801,2149,4
I25323,189,5
I6213,5045,2
G3011,1924,4
O25869,261,4
L1106,154,4
F48100,463,5
I44263,1175,5
N22068,100,4
J35044,6444,5
L20076,54,2
N42568,349,3
G33911,5628,5
H15392,7,5
M16137,63,4
M12347,4794,3
H30582,3649,5
I7133,7473,4
I44163,104,4
O47119,3073,4
O48869,7321,5
F29870,1361,4
I5013,9680,4
L17706,98,5
O46709,3145,4
N32788,8606,5
I12093,5642,3
M29577,3707,5
K43675,399,4
J42694,8635,4
J4194,24,5
H7252,7107,3
M35787,498,5
M31087,4567,5
I21203,4634,5
N12858,340,5
J20194,15,5
I50183,4,3
K44135,104,2
J7774,3299,3
G25551,2859,5
M48847,1078,3
M12437,215,5
O38529,97,3
I25833,4453,5
H50782,2340,3
G22231,170,4
O33719,269,3
H1422,5084,4
O43869,26,4
L5506,1448,1
N15308,194,5
N17548,46,5
L25946,1274,5
L43266,378,4
O39559,2721,4
F5590,632,3
M24847,10,5
I20313,3149,3
H27582,7437,4
J45234,2169,3
F24030,472,5
L14656,759,4
M19577,250,5
N33758,401,4
G31101,2003,4
I18563,285,4
M21247,3,4
F13000,842,4
L4046,1265,4
N43528,3616,2
J10314,24,4
O21819,223,5
K52925,43,3
M34577,109,4
O10639,3930,3
H36382,1891,4
H21172,80,3
I11783,2733,3
L49996,7126,2
M4117,5732,4
F26820,208,5
G3551,2401,3
L12716,167,4
M21067,4994,4
H28702,930,4
I27983,21,2
F47840,153,5
L6296,1441,5
F43270,124,4
O27649,1924,4
L5296,3713,3
I52073,349,4
M40507,624,5
H31362,56,1
G10281,253,3
L24236,473,2
O5299,437,4
O47039,59,5
O24739,1712,4
G29701,590,2
M24297,510,4
F760,372,4
O22059,3970,4
L31086,15,4
N44788,4242,3
M24567,5166,3
M7847,865,2
L33726,4910,3
L52356,8022,3
F3060,6471,4
L15496,4915,4
H46382,791,5
K48745,55,3
O34639,1518,4
O29179,103,3
L4966,6426,5
L7426,457,2
H9962,93,4
N13038,33,4
K14815,1108,5
O52239,6747,4
F43540,3868,3
J30854,3105,5
J44434,5,2
F31340,491,4
I28753,3491,4
I12193,158,5
O4929,2462,4
N21078,139,3
I37223,1874,5
N39238,884,4
O33399,7415,5
J35704,60,5
L21296,7497,4
I39013,917,2
N6478,283,5
L47056,885,4
H39272,1198,5
F40960,2957,2
G36181,548,4
J41924,971,5
N23868,1511,3
F36840,6754,4
K19645,3620,4
K41625,1115,3
F25800,715,3
G15751,100,3
F42230,444,5
K19585,7867,4
J43094,3221,4
K49405,24,5
O48659,2354,1
O24739,458,5
F43380,196,5
K46965,1860,1
K7295,157,4
F30980,268,4
G9841,703,4
F22230,9917,5
K45965,1659,5
F38240,32,4
K705,467,3
K22495,14,3
H46972,795,4
O7169,2378,4
O16009,4977,3
L4746,4901,4
K26595,7159,5
F32200,6339,4
J4034,113,2
G45451,291,5
I30963,264,3
J42494,131,5
G33601,2483,4
F8630,5691,3
H31662,65,5
G11821,5382,4
I18113,2834,4
G1091,100,3
J6734,2128,4
L36346,78,4
N15638,24,4
N35118,5759,3
I25583,1047,3
N10808,405,4
F14280,8496,4
I11513,323,5
I43073,665,4
M16137,2925,4
O18019,137,4
L19086,107,5
M43687,3110,5
H34832,650,3
H19432,4338,4
I47343,154,5
N44378,3949,4
N48598,1573,3
N22378,66,5
H23442,1493,5
H202,932,3
I42033,200,3
M34317,7043,5
H44392,25,4
M8237,586,4
O37699,8313,4
L28936,197,5
I44123,114,4
H32482,296,5
N50888,6835,4
F18100,1327,5
I42313,441,5
M7077,499,3
N18938,1010,4
J7084,2,5
G15951,3515,5
I25603,418,4
O10089,386,1
H22712,65,3
L3496,2786,5
J50754,1359,4
I53253,1060,3
L35136,2191,1
G6741,362,5
J40484,1403,3
L53366,4916,3
L30146,9175,4
H30382,1990,5
M15977,7010,3
I12103,25,5
N39908,652,4
I1313,896,5
O10689,1,4
N26778,663,3
K33445,245,5
J20974,7720,4
H5062,8677,3
F14940,188,3
N38748,6522,2
O17819,5153,4
I44583,30,2
N41148,20,4
O16219,2131,3
J25574,67,4
F28110,748,4
O7459,1577,5
M14117,457,3
M22177,3124,5
N29738,219,5
N35148,182,3
L2326,6359,4
M40097,2984,5
L43656,69,3
H32912,245,4
I34853,141,5
I29483,1139,3
H20992,5943,5
K10295,387,4
H48182,4324,4
G11181,183,5
K25065,60,5
N44488,548,1
K47955,1464,5
M7517,7678,2
O30909,5909,2
L33726,133,4
K16545,17,5
L49776,3904,5
N11708,1723,4
N25248,1862,3
O31159,1536,4
J23384,408,3
L52436,1062,4
G3161,1525,3
H8312,5310,5
F31260,1258,5
F22930,9184,5
O25009,637,5
H44302,463,3
G33001,8603,4
K28525,160,5
K36015,7286,1
J33984,103,5
K39395,2396,4
F16050,447,2
H51602,56,4
H52582,6,5
L29986,930,5
I39233,945,4
H15042,308,5
O26079,66,3
G36011,1591,3
J29044,505,3
I11813,1730,5
G14111,1318,4
G23511,13,4
L6186,3175,2
H7722,17,3
N2128,2814,3
N3728,17,5
H46442,1874,4
H32442,40,3
N2288,18,3
N51068,87,5
J554,670,3
L41026,5,5
H25602,1410,3
L49836,1982,4
H38972,1757,3
O5589,238,2
I23073,1891,4
N2518,76,4
N17838,387,4
L27146,77,5
J37174,94,5
L13486,8066,4
H18262,1423,4
L20586,374,5
M41467,2984,5
M4887,2188,5
N49118,56,4
N12858,2224,5
F42220,809,3
F4490,514,4
K36625,1531,3
M51587,1170,1
M10317,390,3
N34498,6838,5
I18433,249,2
M12967,5497,5
I11773,44,3
O44759,4125,5
L33996,2019,3
J15634,3521,4
L40496,1157,5
G46051,1977,2
H25812,2014,5
H51122,209,4
L43086,2033,4
M42777,2419,4
K49035,3486,3
O19289,2044,4
K46595,48,3
H47952,333,4
H41292,2578,3
J37974,1331,4
G42161,6368,4
G14791,4762,4
G37761,4614,2
H27042,168,4
L41826,2131,4
G17361,496,2
F29360,191,5
L13426,4556,4
G32361,301,4
O30539,4716,3
G40481,7,4
H1822,1686,5
L41716,142,4
N11028,1398,3
O36849,48,5
M24517,9211,4
F37510,1863,5
K39395,63,4
N48698,139,2
G13731,469,3
L31456,386,2
M45407,3251,5
F22890,4111,5
H9952,439,3
G41131,3230,5
M45927,218,5
O34479,1995,5
L3386,11,4
L46376,2149,4
M35557,301,2
H32582,1848,5
H23072,963,5
I37593,740,5
O23819,9776,4
H51152,56,4
H50512,611,4
O41809,3101,2
G13601,156,2
H23762,3494,4
I39413,1483,5
F4470,311,4
I14853,2552,4
G36191,1050,5
H47412,43,5
N16178,3381,5
I12673,12,4
O19079,8624,4
K17745,38,5
K14955,10,5
M42747,11,5
L12006,541,4
G43311,817,3
J51434,482,5
M51437,1278,4
M24097,1550,1
K37625,18,4
F32110,2267,4
L46376,389,5
O20419,1367,5
H33552,279,4
G15281,715,2
J43594,2175,4
J48074,2241,4
F5180,1670,5
F22620,2088,5
I44633,33,5
H33132,1407,5
G5821,40,1
K28255,1447,5
G31671,1308,5
F18060,6672,5
L43866,2783,3
F22900,19,3
O269,11,3
F41970,584,3
G24891,72,3
I2453,6481,5
G50821,2852,5
L29196,740,4
K13385,3382,5
N5438,468,4
M41337,8360,3
K6305,98,5
K51985,295,3
K37895,5178,4
I33593,596,5
I46673,565,5
N47998,767,5
F35280,181,5
J21834,708,3
J8914,6175,5
O17059,160,2
H38782,20,3
L19936,263,3
I34443,5758,5
J16934,7139,4
F28500,75,5
F22710,2088,3
L4216,5664,4
N37658,3214,4
H9962,2981,3
F12220,9837,3
K29095,371,3
O22659,6926,4
I25253,3548,5
J7604,89,5
M45647,69,5
G6871,6446,4
N2648,6188,4
F41530,3840,2
I21993,68,1
G45291,388,4
M9647,507,3
L36866,5937,2
G29271,10,5
M50117,35,4
O10629,380,5
I47073,1145,4
G50831,1018,3
K43165,606,4
I26873,3675,4
G5811,8860,3
O39659,23,5
K48315,7432,4
F39440,3013,4
H16422,3873,3
M30897,2067,2
F7620,5663,4
G31291,659,4
K14595,672,5
N15648,291,5
O22059,19,4
I13713,827,5
L33486,864,3
K42125,207,5
O47039,373,4
H40492,426,5
I18273,83,3
K17365,561,4
K13675,19,5
N9188,6248,4
M47757,4390,5
O38249,29,3
G11631,584,3
F26880,105,5
N32478,1676,4
N29528,425,5
H45332,874,3
G26421,1458,4
F53060,5118,4
H23272,1,5
L15006,263,4
O32139,54,3
F2140,9,3
H38472,2226,5
O22779,197,5
J4594,46,5
N12808,4941,4
J16304,5104,4
G36891,11,4
K23905,3424,5
F25830,8652,2
M9277,891,4
N39128,2709,4
N44058,3650,5
N42708,273,1
N20678,738,3
I44553,2133,5
J10474,2592,5
I18613,731,4
J22974,905,3
H1902,287,3
F14430,71,4
J6224,320,4
K51155,70,4
I39013,2469,3
N3838,229,3
J41904,23,5
N23938,4215,4
L1106,26,1
H3802,3255,4
N22178,5246,3
L31826,38,5
L6446,592,5
K37625,85,4
J49114,63,3
N11638,3265,4
L20586,22,4
K5075,104,2
M33957,1367,4
O52769,6344,5
O38749,3193,5
K50725,1556,4
F31070,429,5
H16812,707,4
K20995,3224,4
H50232,922,3
H4462,156,5
N26338,3120,5
M867,960,5
L31826,178,1
K23075,162,5
L10396,847,5
F48220,44,3
I12093,489,4
O50889,1295,5
K9075,666,4
O28949,2491,4
N52388,18,5
G16181,596,4
L35286,1837,4
J26624,7418,4
I36823,7587,4
N34308,1190,3
O35369,3545,4
N31758,102,5
O12129,192,5
N6638,1095,4
F48420,2396,5
N43828,239,4
K33645,571,5
G18441,1502,2
M39357,6214,5
J11084,4111,4
N25558,2564,4
M48887,2147,4
J1144,6885,3
H33722,904,5
J8374,3303,5
O39799,56,2
N13948,97,3
L8876,1380,5
I5163,1171,3
O45759,242,1
M9427,6474,4
K33195,1779,4
N16098,47,4
H39272,410,3
F38620,1259,5
M39357,394,4
M43957,302,3
H33942,3871,5
O18599,4657,5
H3682,31,5
M45017,271,4
F22160,510,4
O52449,3103,3
K31365,9755,5
N41038,3276,5
J27134,9033,4
H47582,4173,4
M16767,1495,5
G28141,156,3
I36973,1507,5
N12118,882,3
M5847,3016,5
K21585,3761,4
F35650,187,3
O22109,9543,4
G14031,4264,4
J27104,868,5
N9168,3892,5
J41054,1317,4
M3097,157,5
J42484,1548,5
L51406,266,5
M30997,52,3
J19664,703,4
G11321,838,3
J50614,523,1
F46010,66,4
L40386,385,5
L3546,178,5
N38938,1180,4
N21258,2697,4
K48235,1263,4
G45291,1214,2
J30164,137,5
M39157,1578,3
H2562,2067,3
J10824,158,3
H41372,2103,4
O17159,2921,5
N15468,578,5
N52718,32,4
F45080,1953,3
L47336,14,5
K9975,83,5
F1940,8929,3
O52129,641,4
I5703,2031,4
H28322,6044,3
G11691,1006,5
M21747,1500,5
L36816,247,4
G51361,370,5
L52676,24,5
M13137,8,4
J14094,402,3
F39770,4,5
L43606,202,2
M7307,991,4
K7145,55,1
G44131,752,5
G36931,7674,3
G40151,5272,4
O19769,7435,5
N1298,993,4
G1961,414,2
M14837,1392,4
O26589,141,5
L38236,32,5
M5407,672,4
F50300,3049,4
G42681,28,4
J36134,587,5
J14714,3640,3
G11931,2,5
G35451,1158,3
O9549,91,3
M19517,83,2
J38174,3283,1
H13842,115,1
G12551,1497,5
N38368,14,4
O34889,328,4
K5375,32,3
F45330,583,4
M6247,1466,5
I27343,1394,4
M27507,4503,2
H36972,799,5
O51009,792,3
G13841,17,4
M22487,606,2
O11939,3241,5
I1463,1088,3
L49766,2193,3
I38703,897,3
K8725,68,4
O29599,68,5
M4117,29,3
I27283,264,3
J18484,4926,3
J28004,44,4
O20419,3403,4
O50279,280,5
K10785,37,5
F1480,5650,3
G9761,5951,3
G53391,366,5
J45374,204,3
G29891,48,4
H51362,3182,5
O22459,810,4
K48015,1111,5
L25786,25,5
K8295,9302,4
L52706,116,5
H22712,3959,3
N16608,903,4
J38314,1470,4
K36095,927,5
N7538,544,4
F28680,55,2
H34222,3279,5
H9472,447,5
N50518,7680,5
I5543,63,4
O52769,7065,4
J18404,932,4
M48697,351,5
I9563,3300,4
I36713,786,3
L13586,229,4
K28085,8390,5
H20362,832,5
K6545,60,5
K48245,1106,5
M14837,215,4
L37716,5506,3
H36342,270,4
O44619,2419,4
J39664,2403,4
K41285,8548,5
G43111,2536,5
O11039,782,3
L27186,3654,4
K30255,131,4
M26897,766,4
H28812,248,5
N12978,7809,3
J30004,9889,5
L16046,4289,3
K25055,640,3
I50343,301,4
I46033,234,5
M37267,633,3
F48810,2481,5
N22218,1507,5
F5020,40,4
F360,2445,2
M2337,5152,3
N11228,188,3
G44921,39,5
I50013,2894,5
F51750,17,3
N2888,715,4
L12006,1020,4
N43538,8517,5
G7231,5719,5
O23199,275,5
M19907,3631,4
G51271,420,3
K2205,616,3
J18654,9033,4
O46109,1468,4
M37627,659,3
H20882,339,5
H27532,3711,4
L24266,743,3
M26137,9134,4
F3610,368,2
L8516,344,4
M13897,28,4
G21601,4,3
F35150,1048,4
G13661,3700,5
K35055,682,3
I50633,46,4
F41760,2161,4
G36781,2134,3
K20865,2585,2
L18976,8559,2
G35731,231,3
O23559,2319,4
J14544,514,4
O19559,1046,5
H35902,249,3
N36538,3,5
L34576,1361,4
M20387,773,4
J29624,7002,4
G5211,180,2
N22968,82,5
F860,73,3
O34659,7020,5
J21524,3664,5
O36799,84,3
O51559,7501,5
K48315,1433,4
O46319,159,5
K12845,621,3
F3060,1270,3
K30865,8483,2
H41942,650,4
M28637,3004,3
J28914,1284,5
J2494,1227,3
J3774,1689,4
M51107,252,4
I47343,2244,5
N6628,3553,4
J10244,396,3
K18045,4504,3
H16752,2724,4
J2024,1656,5
L14306,598,3
N35848,661,3
K31885,7951,5
O23129,5613,4
I27973,7935,4
G41901,2040,5
M19917,1800,3
F23310,353,5
N46018,2270,4
L29196,2078,4
L35856,659,4
L29946,2584,4
J44504,5364,5
K8315,6777,4
K26365,328,5
N45238,5652,5
N53108,3774,3
M30097,2366,4
K435,4601,3
J42734,573,4
J51514,216,4
N6178,6785,5
J554,620,2
G21861,7899,5
I32453,11,5
G19091,1354,4
M41597,6123,4
K7535,39,5
M10317,69,4
I45203,1,5
J32684,1526,3
I30423,517,4
G21681,4102,4
F25740,2294,3
K41645,523,5
H43492,1003,4
H33862,20,4
I36233,164,4
F37080,5105,4
J53214,130,5
J47454,4638,5
O50949,23,4
N27448,126,5
J23924,61,4
M22067,2931,3
L616,7716,3
N30618,1226,5
K14705,3323,3
L20776,791,3
H6482,1859,3
M35607,2983,4
H39482,1007,2
J12124,1664,3
M30487,45,5
I2613,2571,3
F7290,2072,3
L38256,4412,3
L2656,7049,5
F20330,3742,3
I37073,295,5
N39188,1947,4
G12781,592,3
I153,896,2
M18387,1902,3
G19171,1117,5
H43702,1023,3
J38184,1580,4
H23502,1793,1
F1440,140,3
M37087,2698,5
N50408,5662,3
J7564,606,4
G46621,5,3
F20600,353,5
G45001,858,5
G11111,1807,4
N11168,1339,3
H10622,9253,4
I34033,2,4
K27675,7,5
I44753,968,4
O5049,7323,5
J41674,7004,2
G33051,269,4
M17,1972,3
K15815,94,3
K9335,14,5
K7975,825,4
L4556,429,2
F24270,5472,5
I5403,842,4
M10087,751,3
K13675,503,4
J17164,9785,5
G17431,1126,5
M21217,168,4
I10393,4304,2
O37569,177,4
N27668,883,4
H33622,271,2
K23935,93,3
I30413,5112,3
L4746,5814,3
M47817,889,4
M48427,7740,3
N39138,8706,5
J6224,117,3
F45260,4817,4
O34589,402,4
N50198,965,3
H42202,805,5
M5327,3007,3
H24752,6107,2
F50450,88,4
N39128,67,5
O36129,163,5
J34274,7626,3
J30534,339,4
N18,664,3
N22378,6092,4
K12375,3838,5
N40528,78,4
N41338,3532,4
L39426,242,3
G45261,6311,5
F5220,1276,4
M10957,5374,3
I37163,1627,5
H29152,3294,5
J32504,7033,4
F22900,187,3
M14107,325,5
I26003,5732,4
F47150,184,3
J45684,3668,3
O10689,4092,2
L32886,1765,3
I44633,404,5
G8801,1101,4
N29448,2361,3
O8779,1,5
J1284,575,2
M27927,124,3
F31310,870,3
K12315,1234,4
N22998,3881,5
H49782,489,5
H10532,1801,2
H33862,4569,2
I37223,4839,3
I19283,4388,3
L5086,120,4
L50336,2151,5
M40577,149,5
F30250,2159,5
N8958,9234,2
M43627,891,4
K4745,251,2
J38184,6934,5
K51855,305,4
N25098,722,5
M20397,3302,2
H46572,1434,5
H39152,172,5
M11247,131,3
J20974,666,4
H48352,8958,5
I24283,623,4
L31746,110,4
N21188,1696,5
J5494,8290,3
F39650,606,5
I21583,340,4
G44381,893,1
N30868,14,4
M43017,188,4
H53032,618,4
I42523,61,4
N35268,62,4
G34641,1509,2
J48264,77,5
K17525,2845,5
O9359,1202,5
F37930,9411,4
I15733,1698,4
G50441,6428,3
G23691,81,5
F11280,4506,3
K32915,634,3
F6330,146,3
L1366,570,4
M7327,1173,4
L34386,682,4
L16016,1246,4
J20924,127,4
G38711,93,5
G301,2086,4
I52693,6153,4
N43998,965,1
G19211,9820,3
M7207,495,4
O49249,4318,4
I41643,3483,5
M44667,8007,5
N33878,115,4
F43540,271,5
G12201,1563,4
